#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE     VSTAT     VSYS      VMEAS     VMEASERR  VSYSERR   VERR     
54.17137  -54.21773 19.90546  19.54971  0.23979   0.31807   13.00924  73.52569  1.08833   -1.55749  73.05653  1.45512   1.50000   2.08982  
54.01845  -54.01373 19.95983  19.73673  0.01750   0.02321   11.27728  58.49978  -1.74575  -1.45826  55.29577  1.72725   1.50000   2.28766  
53.89424  -53.85226 21.08045  20.60101  0.16032   0.21266   5.30636   46.61894  2.78738   0.27862   49.68495  4.26819   1.50000   4.52410  
54.50658  -54.01704 20.90897  20.41977  0.29819   0.39553   6.21697   61.26386  0.79098   -0.21962  61.83522  3.52944   1.50000   3.83496  
53.96724  -53.65684 18.71003  18.08070  0.34370   0.45591   38.71599  68.81918  0.40783   0.90796   70.13497  0.39313   1.50000   1.55066  
54.00111  -54.06386 19.90607  19.85822  0.06386   0.08471   10.15221  70.69422  2.86152   1.98854   75.54428  1.95942   1.50000   2.46766  
53.96928  -53.70606 19.89197  19.93217  0.29449   0.39063   9.46740   51.09126  -0.33069  -2.33015  48.43042  2.13070   1.50000   2.60574  
54.02176  -53.87987 19.90335  19.86413  0.12081   0.16025   10.09749  61.66518  -2.50194  1.57055   60.73378  1.97217   1.50000   2.47779  
53.97239  -54.13744 19.31218  18.70236  0.13840   0.18358   25.32782  55.89207  -0.21061  -1.60414  54.07732  0.65416   1.50000   1.63644  
54.05105  -54.05869 20.86914  20.37793  0.06590   0.08742   6.47836   55.52644  0.72707   2.74090   58.99441  3.35925   1.50000   3.67893  
54.07792  -53.76281 19.96358  19.68616  0.24159   0.32046   11.74558  76.88981  1.97186   3.27168   82.13336  1.64494   1.50000   2.22617  
53.82383  -54.03298 21.06453  20.58408  0.10864   0.14410   5.37498   48.26888  -1.12144  0.64638   47.79382  4.20288   1.50000   4.46254  
53.94585  -54.07072 19.95963  19.73731  0.07755   0.10286   11.27195  58.65517  0.57188   0.35316   59.58021  1.72823   1.50000   2.28840  
53.84385  -53.98621 20.80600  20.31134  0.09283   0.12313   6.89431   55.84873  -4.92757  -0.41024  50.51092  3.11753   1.50000   3.45963  
54.06219  -54.04658 19.17393  18.54788  0.05919   0.07852   28.07857  59.35644  -0.37136  1.08551   60.07060  0.57803   1.50000   1.60752  
53.97248  -53.92027 20.33261  19.80758  0.08136   0.10792   10.62114  51.21796  2.83886   0.38260   54.43941  1.85607   1.50000   2.38642  
54.03343  -53.76505 20.93075  20.44264  0.23577   0.31274   6.07411   58.96513  -6.80132  -1.35997  50.80384  3.62929   1.50000   3.92705  
53.89547  -53.84260 20.85727  20.36541  0.16901   0.22419   6.55655   62.35557  5.81447   2.11587   70.28591  3.31123   1.50000   3.63514  
54.18288  -54.02830 19.91678  19.83432  0.11112   0.14739   10.37359  54.72059  -1.50933  0.86653   54.07778  1.90935   1.50000   2.42809  
54.24466  -53.82984 20.31689  19.79082  0.22298   0.29577   10.77642  67.42602  -3.67783  -0.56032  63.18787  1.82402   1.50000   2.36158  
54.05770  -53.99241 20.30856  19.78194  0.03475   0.04610   10.85863  62.40212  -0.03197  -0.23565  62.13449  1.80746   1.50000   2.34881  
54.08905  -54.22392 19.89063  19.91099  0.22992   0.30498   9.66349   60.93707  0.47111   -3.02286  58.38532  2.07893   1.50000   2.56358  
53.98066  -54.05562 19.89743  19.92816  0.05677   0.07530   9.50453   84.48592  3.61321   -3.65746  84.44167  2.12072   1.50000   2.59759  
54.36888  -53.87048 18.06102  17.30076  0.25285   0.33540   62.79695  57.09901  0.23853   2.11318   59.45072  0.22003   1.50000   1.51605  
53.93382  -54.12561 21.09262  20.61395  0.13148   0.17440   5.25391   80.89948  2.46586   1.44699   84.81233  4.31938   1.50000   4.57242  
53.96254  -53.99888 17.34975  16.33151  0.02205   0.02924   105.41652 80.15009  0.20737   -0.31630  80.04116  0.11817   1.50000   1.50465  
53.86325  -53.89107 20.42453  19.90575  0.13544   0.17966   9.71206   58.47925  -0.15854  0.86258   59.18330  2.06646   1.50000   2.55348  
54.38041  -54.25047 20.94565  20.45827  0.33531   0.44477   5.97643   58.26305  -5.60671  -1.86907  50.78726  3.70058   1.50000   3.99303  
53.72063  -54.14426 19.95264  19.63521  0.21837   0.28965   12.21746  53.81137  -0.37405  -0.87719  52.56012  1.56900   1.50000   2.17066  
55.75277  -53.70767 20.87529  20.38440  1.07437   1.42527   6.43792   58.83584  0.56323   -0.17051  59.22856  3.38458   1.50000   3.70208  
54.18507  -54.02645 19.89513  19.93001  0.11192   0.14845   9.48741   63.68951  -2.94289  -0.42488  60.32174  2.12531   1.50000   2.60134  
53.92952  -54.01359 18.39421  17.65640  0.04359   0.05782   50.79994  65.89284  -0.28984  1.53471   67.13771  0.28377   1.50000   1.52661  
53.53066  -54.06442 19.88807  19.92933  0.28309   0.37550   9.49368   75.29832  1.87927   -2.67196  74.50563  2.12363   1.50000   2.59996  
54.07550  -54.04790 20.89483  20.40491  0.06528   0.08659   6.30976   46.46203  -0.93586  -1.11774  44.40843  3.46725   1.50000   3.77780  
54.08045  -54.06761 19.66372  19.08752  0.08248   0.10941   18.88019  59.66736  0.80506   1.32085   61.79327  0.93066   1.50000   1.76526  
54.14657  -54.02806 20.93883  20.45112  0.09058   0.12015   6.02111   55.66370  4.34093   0.69562   60.70024  3.66765   1.50000   3.96254  
54.07911  -53.75362 19.65772  19.08106  0.25076   0.33262   18.96499  59.70547  1.00180   -3.57443  57.13285  0.92567   1.50000   1.76263  
53.86866  -53.92691 19.12512  18.49358  0.10636   0.14108   29.08084  61.43441  1.41607   -0.33132  62.51916  0.55421   1.50000   1.59911  
54.04599  -53.82566 20.90807  20.41882  0.17643   0.23403   6.22292   63.76275  -1.63807  -2.51181  59.61287  3.52539   1.50000   3.83123  
53.92451  -53.96316 19.89971  19.87416  0.05769   0.07652   10.00460  62.90827  1.09155   0.55458   64.55440  1.99416   1.50000   2.49533  
53.91646  -54.10899 21.05399  20.57287  0.11951   0.15853   5.42044   65.64940  -1.04705  -1.73215  62.87020  4.16062   1.50000   4.42276  
54.23436  -53.92445 20.28958  19.76171  0.15722   0.20855   11.04598  65.69887  0.42576   0.79984   66.92446  1.77074   1.50000   2.32067  
53.92581  -54.02077 20.39357  19.87268  0.04829   0.06405   10.01831  41.17845  -2.56433  -0.85317  37.76095  1.99089   1.50000   2.49272  
53.69374  -54.15251 19.20371  18.58100  0.23568   0.31262   27.48881  55.62584  -0.14789  -1.15880  54.31914  0.59294   1.50000   1.61294  
54.15337  -54.00978 18.27916  17.51903  0.09067   0.12027   54.87798  64.51882  0.08718   -2.41322  62.19278  0.25866   1.50000   1.52214  
54.10570  -54.14511 19.95580  19.74815  0.15781   0.20933   11.17155  72.31726  2.12603   -0.84768  73.59560  1.74688   1.50000   2.30252  
54.03868  -54.08497 21.14802  20.67199  0.08795   0.11666   5.01869   64.87455  1.56993   2.20413   68.64861  4.56344   1.50000   4.80364  
53.81779  -54.13092 20.36383  19.84092  0.16904   0.22423   10.31239  55.89782  -1.71079  -0.32994  53.85709  1.92295   1.50000   2.43880  
54.17792  -53.11351 19.88910  19.92187  0.89277   1.18431   9.56279   69.45619  -2.57950  -0.39473  66.48197  2.10523   1.50000   2.58495  
54.08589  -53.91559 19.90763  19.92480  0.09838   0.13050   9.53568   78.01883  0.85363   -1.37021  77.50225  2.11241   1.50000   2.59081  
54.28201  -54.30835 19.09949  18.46473  0.34979   0.46398   29.75409  64.10249  0.49503   1.67421   66.27174  0.53919   1.50000   1.59397  
54.34849  -54.15006 19.90948  19.92717  0.25362   0.33642   9.51367   72.96725  1.96579   0.50740   75.44045  2.11828   1.50000   2.59559  
53.74599  -54.14393 19.89855  19.92742  0.20719   0.27483   9.51141   57.16380  -1.82832  0.48383   55.81932  2.11888   1.50000   2.59608  
53.51379  -54.29979 19.29813  18.68535  0.41347   0.54846   25.63069  52.25390  0.62529   -0.75577  52.12343  0.64489   1.50000   1.63275  
54.24101  -54.01456 19.90561  19.85922  0.14239   0.18887   10.14296  43.56110  1.68445   -0.06942  45.17613  1.96156   1.50000   2.46936  
54.09123  -54.01545 19.89754  19.92809  0.05580   0.07401   9.50519   61.23700  0.82289   -1.98603  60.07386  2.12054   1.50000   2.59744  
53.66831  -53.67230 20.94762  20.46034  0.38170   0.50632   5.96350   66.22351  2.70007   4.36392   73.28750  3.71021   1.50000   4.00196  
53.94298  -53.89131 19.88807  19.92791  0.11375   0.15088   9.50684   57.11180  -2.40307  0.56968   55.27841  2.12010   1.50000   2.59708  
54.01222  -53.78465 19.89419  19.89652  0.21547   0.28581   9.79751   57.12052  -0.56776  1.14322   57.69598  2.04485   1.50000   2.53602  
54.47410  -54.03408 20.51776  20.00575  0.28063   0.37225   8.80330   60.58885  -2.29252  -1.07286  57.22347  2.32501   1.50000   2.76689  
53.69031  -53.88879 20.20904  19.67563  0.21352   0.28322   11.84314  52.17686  2.30286   -0.42489  54.05483  1.62870   1.50000   2.21419  
53.74883  -53.99031 19.31042  18.70023  0.14797   0.19628   25.36579  69.33047  0.76542   -1.09994  68.99594  0.65298   1.50000   1.63597  
53.89502  -54.02198 19.89505  19.93009  0.06549   0.08687   9.48665   74.03488  -0.37052  1.89416   75.55852  2.12552   1.50000   2.60150  
53.64765  -53.88071 19.06503  18.42546  0.23926   0.31737   30.67048  45.34367  0.02452   1.42895   46.79714  0.51992   1.50000   1.58755  
53.98602  -54.10240 19.41670  18.81621  0.10273   0.13626   23.30068  64.08850  0.13292   0.25292   64.47434  0.72303   1.50000   1.66517  
53.97967  -53.95282 20.75272  20.25505  0.04867   0.06456   7.24593   55.64836  1.26185   -2.14774  54.76246  2.93688   1.50000   3.29777  
53.52786  -53.92362 19.20593  18.58346  0.28808   0.38213   27.44495  52.83900  -0.52799  -1.52658  50.78443  0.59408   1.50000   1.61336  
53.87096  -53.93736 20.11334  19.57241  0.09841   0.13054   12.79902  61.86376  -2.18741  -1.84709  57.82926  1.48384   1.50000   2.10993  
54.03671  -53.94682 17.44114  16.45916  0.05739   0.07613   98.55054  36.42583  -0.22884  -0.35001  35.84698  0.12812   1.50000   1.50546  
53.74459  -53.94217 19.95642  19.74640  0.16097   0.21352   11.18773  61.35140  2.67875   -0.11739  63.91276  1.74385   1.50000   2.30022  
54.12005  -53.86598 19.88807  19.93233  0.15152   0.20098   9.46590   66.70527  -1.44968  -0.23857  65.01702  2.13111   1.50000   2.60607  
53.99511  -53.97850 18.07595  17.27490  0.02169   0.02877   63.75067  59.10181  -0.09512  1.82800   60.83469  0.21608   1.50000   1.51548  
53.58129  -54.27324 20.62261  20.11684  0.36719   0.48707   8.10937   52.40289  -2.56434  -0.77073  49.06781  2.56576   1.50000   2.97205  
54.07270  -54.07274 19.90644  19.92407  0.08434   0.11188   9.54242   79.76957  -0.54655  -0.15526  79.06776  2.11062   1.50000   2.58935  
54.02033  -53.91520 19.96344  19.68479  0.08564   0.11360   11.75830  63.67744  -1.09848  0.33880   62.91777  1.64281   1.50000   2.22459  
53.92888  -53.88699 19.88807  19.93153  0.12052   0.15986   9.47331   71.84867  1.66901   0.31046   73.82814  2.12911   1.50000   2.60444  
54.22378  -54.00129 20.43257  19.91433  0.13154   0.17448   9.63256   77.82870  -0.85161  -1.24824  75.72885  2.08694   1.50000   2.57008  
54.01436  -53.97744 19.94295  19.78188  0.02409   0.03195   10.85921  73.30017  -1.26667  -0.24705  71.78645  1.80735   1.50000   2.34873  
54.13116  -53.82545 18.95790  18.30391  0.19088   0.25320   33.50702  67.92573  -0.57777  0.23471   67.58268  0.46756   1.50000   1.57118  
53.94389  -53.97751 18.91500  18.32033  0.03993   0.05296   33.12397  55.05229  0.42222   -0.39094  55.08357  0.47406   1.50000   1.57313  
53.89191  -53.93040 19.92825  19.96249  0.09427   0.12505   9.18660   68.79200  2.20688   -1.31588  69.68300  2.20909   1.50000   2.67022  
54.15897  -53.93477 19.96233  19.66086  0.11401   0.15124   11.97986  51.12455  -0.43737  -0.93057  49.75660  1.60642   1.50000   2.19786  
53.76682  -53.83894 20.69390  20.19242  0.21166   0.28075   7.63722   62.75583  -3.23918  1.57713   61.09379  2.75726   1.50000   3.13887  
53.86753  -54.13373 19.91762  19.83252  0.15468   0.20517   10.39026  54.10910  0.28490   1.68708   56.08108  1.90567   1.50000   2.42520  
53.98753  -54.00231 20.08032  19.53678  0.00768   0.01019   13.12899  50.33323  -1.19024  -0.09519  49.04781  1.43920   1.50000   2.07878  
54.26939  -53.94431 19.89312  19.90023  0.16795   0.22278   9.76320   50.58831  0.68693   -1.47881  49.79642  2.05347   1.50000   2.54298  
54.03718  -53.95460 18.99100  18.40773  0.05039   0.06684   31.08424  52.85373  -0.46757  -1.20435  51.18181  0.51162   1.50000   1.58485  
52.63401  -54.56832 19.90645  19.55131  0.97919   1.29897   12.99445  62.07844  1.53610   -0.57130  63.04323  1.45710   1.50000   2.09121  
53.93895  -53.95395 18.06047  17.30008  0.05840   0.07746   62.82216  81.28662  0.21835   -1.16271  80.34225  0.21992   1.50000   1.51604  
53.94146  -54.02419 19.92392  19.81914  0.04205   0.05578   10.51413  73.12250  2.47938   1.16384   76.76572  1.87876   1.50000   2.40411  
53.78180  -54.04510 20.14739  19.60914  0.13588   0.18024   12.45887  55.87692  -1.82907  1.34052   55.38837  1.53259   1.50000   2.14449  
54.09845  -54.06752 20.88183  20.39127  0.08889   0.11791   6.39498   69.47647  2.53030   2.20752   74.21429  3.41187   1.50000   3.72705  
54.06474  -53.93999 18.50483  17.83801  0.07107   0.09428   45.40823  62.09283  -0.18741  -1.89378  60.01165  0.32467   1.50000   1.53473  
53.41747  -54.13107 20.43925  19.92148  0.36613   0.48566   9.56638   76.42416  0.09865   -0.34619  76.17663  2.10428   1.50000   2.58418  
53.71563  -53.95314 20.73988  20.24137  0.17368   0.23038   7.33139   60.56918  0.96020   -2.30842  59.22096  2.89585   1.50000   3.26128  
53.84319  -54.19179 19.88807  19.93188  0.21269   0.28213   9.47003   45.50378  -0.49603  2.53204   47.53978  2.13000   1.50000   2.60516  
53.96778  -53.89432 19.90141  19.92495  0.10737   0.14241   9.53421   63.78635  0.33682   1.41607   65.53924  2.11280   1.50000   2.59112  
53.94984  -54.29908 20.01903  19.47066  0.30052   0.39863   13.85447  53.63115  1.04918   0.29253   54.97286  1.34925   1.50000   2.01754  
54.17930  -53.84906 19.91707  19.83369  0.18420   0.24434   10.37941  62.95643  -1.28037  -0.24457  61.43149  1.90806   1.50000   2.42708  
53.87559  -53.97600 19.00156  18.41983  0.07699   0.10212   30.80193  81.44813  0.51562   -1.20083  80.76291  0.51726   1.50000   1.58668  
53.74646  -54.04631 19.96427  19.71544  0.15598   0.20690   11.47449  64.54473  0.96606   -0.51731  64.99348  1.69169   1.50000   2.26093  
54.03589  -53.94581 20.43193  19.91364  0.05816   0.07715   9.63895   70.58022  -0.03411  -0.16112  70.38499  2.08528   1.50000   2.56873  
53.76146  -54.16096 20.55437  20.04487  0.21328   0.28291   8.55891   63.45365  0.55234   0.13910   64.14510  2.40490   1.50000   2.83435  
53.97288  -53.86524 20.87680  20.38599  0.13571   0.18001   6.42800   62.68076  2.57743   0.85591   66.11410  3.39085   1.50000   3.70781  
53.31316  -54.07836 20.38359  19.86202  0.41087   0.54501   10.11704  45.69847  2.67674   -1.15861  47.21660  1.96760   1.50000   2.47415  
54.14675  -53.88333 19.90446  19.34696  0.14516   0.19255   15.47710  62.92521  1.01614   0.60043   64.54179  1.18133   1.50000   1.90933  
54.14329  -54.01748 19.88807  19.93123  0.08600   0.11407   9.47605   53.85389  -1.58036  -1.48046  50.79308  2.12837   1.50000   2.60383  
54.01877  -53.88842 20.67549  20.17282  0.11212   0.14873   7.75966   50.13932  -1.74090  0.96583   49.36426  2.70514   1.50000   3.09318  
54.01496  -53.96263 19.95252  19.75772  0.03839   0.05092   11.08290  64.41894  1.76286   1.86633   68.04814  1.76366   1.50000   2.31528  
53.48275  -54.12159 19.94289  19.78200  0.32703   0.43380   10.85803  54.95512  1.95281   1.19075   58.09868  1.80759   1.50000   2.34891  
53.84549  -54.05647 19.90439  19.54796  0.10689   0.14179   13.02541  53.28324  0.11634   0.12210   53.52169  1.45295   1.50000   2.08831  
53.36943  -53.67585 19.89874  19.87780  0.49347   0.65459   9.97088   58.63507  -0.69324  -0.99676  56.94508  2.00226   1.50000   2.50181  
54.01354  -53.94734 19.88892  19.93392  0.05325   0.07064   9.45118   48.66363  -1.05283  -0.45349  47.15732  2.13509   1.50000   2.60933  
54.10912  -53.91684 18.35458  17.65809  0.10506   0.13936   50.74977  53.78740  -0.43791  -1.39999  51.94950  0.28411   1.50000   1.52667  
53.94906  -53.97533 19.90528  19.92407  0.03880   0.05147   9.54242   39.73675  1.69068   0.46136   41.88879  2.11062   1.50000   2.58935  
53.48665  -53.62400 19.96390  19.68941  0.48295   0.64063   11.71551  67.05429  -0.61968  0.62657   67.06118  1.65001   1.50000   2.22992  
53.93100  -54.11492 19.88807  19.93220  0.12185   0.16162   9.46713   76.57924  -1.31124  -1.06613  74.20187  2.13078   1.50000   2.60580  
53.89352  -53.73012 19.55949  18.97301  0.27709   0.36755   20.50880  64.23841  -1.45775  -1.46785  61.31280  0.84270   1.50000   1.72051  
53.91107  -53.86473 17.48143  16.51288  0.14505   0.19240   95.77534  44.36661  -0.11591  -0.11865  44.13204  0.13259   1.50000   1.50585  
54.65459  -54.35091 21.11783  20.64047  0.51954   0.68916   5.14642   59.99301  5.45845   -0.27004  65.18141  4.42785   1.50000   4.67503  
53.97769  -54.22727 20.94997  20.46281  0.22765   0.30196   5.94806   61.71008  -1.87242  1.41209   61.24975  3.72177   1.50000   4.01267  
53.96657  -53.91004 18.20764  17.43371  0.09209   0.12215   57.89349  72.22333  0.06008   0.70294   72.98635  0.24257   1.50000   1.51949  
54.01741  -53.90608 19.89242  19.93189  0.09448   0.12532   9.46994   42.34465  -0.04817  0.17807   42.47455  2.13002   1.50000   2.60518  
53.77519  -53.97421 19.90075  19.92538  0.13467   0.17864   9.53023   61.00179  0.41650   -0.71437  60.70392  2.11386   1.50000   2.59199  
53.86028  -54.16437 19.67866  19.10360  0.18367   0.24363   18.66933  60.34355  -1.11635  -0.56390  58.66330  0.94329   1.50000   1.77195  
53.91653  -53.94542 20.50622  19.99337  0.07341   0.09737   8.90063   64.05051  -0.33976  -0.39316  63.31759  2.29454   1.50000   2.74133  
54.62369  -53.29777 21.09231  20.61363  0.79359   1.05272   5.25524   59.88400  2.91845   -2.61076  60.19170  4.31806   1.50000   4.57118  
54.13352  -53.95521 20.96163  20.47506  0.09040   0.11991   5.87159   51.27432  -0.32917  1.03572   51.98087  3.78001   1.50000   4.06675  
54.09199  -53.93546 19.95009  19.76501  0.08423   0.11172   11.01541  50.37764  2.36491   -0.73025  52.01231  1.77664   1.50000   2.32518  
54.24025  -54.10181 19.82066  19.41916  0.17395   0.23073   14.52994  58.33096  0.02032   -2.68028  55.67100  1.27433   1.50000   1.96823  
54.04856  -53.88228 19.05697  18.41628  0.12114   0.16068   30.88473  72.64651  0.15624   2.54736   75.35011  0.51559   1.50000   1.58614  
54.20687  -54.06241 17.90319  17.06238  0.13659   0.18118   71.58877  61.95782  -0.11430  0.27862   62.12214  0.18801   1.50000   1.51174  
